Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Total_Purchases,Average_Spend,Family_Size,Age,Engagement,Spending_Ratio,Customer_Days,Customer_Year,Customer_Month,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
0.29425608703929385,-0.8278404093834715,-0.931747521701255,0.3143159039290753,0.9766761121249037,1.5561013549075613,1.667802486672207,2.4670011916836017,1.464565364765188,0.8636708617400292,0.34299685753271525,1.4136406546607412,2.4975395805806735,-0.5511910883168358,0.6870041052222688,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,2.3527609039100725,1.6734453125343005,1.31341733149042,1.2379375293796908,-1.276993610854478,1.0203539309813838,-0.17898771763215973,1.0239579008605262,1.534555187064753,-1.5048988818405318,0.7262390540479438,-0.3151105017662626,-0.1574326135841274,0.9960590979690919,-0.44509283146565853,-0.5282427510533428,-0.3445561489978933,-0.7978160820688903,1.8985640506828982,-0.5822898481714606,-0.18917537118608937
-0.26495122163949864,1.037793260706532,0.8992131756476708,-0.3763609088261378,-0.8719822118633497,-0.6356786134378776,-0.7133391355080166,-0.6470389996248762,-0.630241343916336,-0.7316168525935917,-0.17405048871823786,-1.1237915392892182,-0.5687233276005818,-1.168159676675902,-0.13391616442109114,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,-0.9621347160567336,-1.1899905629742558,-1.0268515799085633,1.404031317219276,1.2778252305415139,-0.3245669982748599,-0.5384601960291104,-1.1835677722167761,1.4113374975079647,-0.9856403217532594,-0.3151105017662626,-0.1574326135841274,0.9960590979690919,-0.44509283146565853,-0.5282427510533428,-0.3445561489978933,-0.7978160820688903,1.8985640506828982,-0.5822898481714606,-0.18917537118608937
0.9331672693732542,-0.8278404093834715,-0.931747521701255,-0.7907669964792657,0.357494077327556,0.5735793001320196,-0.1797870312787443,1.3496102995082067,-0.1486765832998937,-0.031246636544684993,-0.691097834969191,1.4136406546607412,-0.22802744891377558,1.2997146767603622,-0.5443762992427711,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,0.2794058131348919,1.0352608987721228,0.07414536631365681,-1.276993610854478,0.3337637988210371,0.01912285041644505,0.049856895496320205,-0.2001014651312774,-0.046780692166283534,0.4409258247477432,-0.3151105017662626,-0.1574326135841274,0.9960590979690919,-0.44509283146565853,-0.5282427510533428,-0.3445561489978933,-0.7978160820688903,-0.5267138602146754,1.7173577783302532,-0.18917537118608937
-1.1989232045422333,1.037793260706532,-0.931747521701255,-0.7907669964792657,-0.8719822118633497,-0.560099993839759,-0.6516058341922331,-0.500495931798595,-0.5820848678546918,-0.7510715808171724,-0.17405048871823786,-0.7613012258677955,-0.9094192062873879,-0.5511910883168358,0.27654397040058887,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,-0.9190371809980123,-0.9118341302559584,-0.9510811894048911,0.06351885318239892,-1.2968877650597863,-0.2601251516452402,-0.45776435997537834,-1.055074686868922,1.4113374975079647,-1.27095355105346,-0.3151105017662626,-0.1574326135841274,0.9960590979690919,-0.44509283146565853,-0.5282427510533428,-0.3445561489978933,-0.7978160820688903,-0.5267138602146754,1.7173577783302532,-0.18917537118608937
0.30160534368209635,1.037793260706532,-0.931747521701255,1.557534166888459,-0.392042070058707,0.4224220609357825,-0.219472724981748,0.1589478734196709,-0.004207155114960995,-0.556524298581365,1.3770915500346215,0.32616971439647285,0.11266842977303061,0.06577750004223025,-0.13391616442109114,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,-0.3073837026646214,0.20079160061723078,-0.23358876353897692,0.06351885318239892,-1.0394164654996563,-0.3004376451759497,-0.1565162158853561,-0.9463497684976608,1.4113374975079647,-1.5562667803536605,-0.3151105017662626,-0.1574326135841274,-1.0039564941868846,-0.44509283146565853,1.8930690444988578,-0.3445561489978933,1.2534217126919878,-0.5267138602146754,-0.5822898481714606,-0.18917537118608937
0.501694782602268,-0.8278404093834715,0.8992131756476708,-1.1361054028568722,0.6359778633129659,0.39722918773640964,-0.3076631554328674,-0.6836747665814465,0.3569664153473707,-0.5759790268049457,-0.17405048871823786,0.6886600278178956,0.4533643084598368,1.2997146767603622,0.27654397040058887,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,0.17994996299938112,1.0352608987721228,-0.02555251592801711,0.06351885318239892,0.16211626578095042,0.2537850370229033,0.08529175701274344,-0.29400025827009385,-0.046780692166283534,0.7262390540479438,-0.3151105017662626,-0.1574326135841274,-1.0039564941868846,2.24672232241322,-0.5282427510533428,-0.3445561489978933,-0.7978160820688903,-0.5267138602146754,1.7173577783302532,-0.18917537118608937
0.17557744589777974,-0.8278404093834715,0.8992131756476708,-0.5144962713771805,-0.2083612750470536,0.9766652713219854,-0.0166347349441734,0.23221940733281154,0.5255140815631255,-0.32306755989839614,0.8600442037836683,1.0511503412393184,0.11266842977303061,0.37426179422176326,0.27654397040058887,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,-0.02890732228519137,0.6180262496946768,-0.0715243171839001,0.06351885318239892,-0.18117880029922293,-0.11822157508736339,0.03658953744370471,1.1886122649743764,-1.5048988818405318,1.2968655126483448,-0.3151105017662626,-0.1574326135841274,0.9960590979690919,-0.44509283146565853,-0.5282427510533428,2.9022845852799293,-0.7978160820688903,-0.5267138602146754,-0.5822898481714606,-0.18917537118608937
-0.8761248869667527,1.037793260706532,-0.931747521701255,-0.5835639526527018,-0.6794136364479066,-0.4089427546435218,-0.4928630593802181,-0.6287211161465911,-0.630241343916336,-0.4008864727927191,-0.17405048871823786,-0.03632059902494993,-0.9094192062873879,-0.5511910883168358,1.097464240043949,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,-0.7267558707360249,-0.6336776975376611,-0.5600439401681028,0.06351885318239892,-1.3827115315798297,-0.24924535935712258,-0.2820375267257375,0.3188129180042872,-0.046780692166283534,-0.4150138631528584,-0.3151105017662626,-0.1574326135841274,-1.0039564941868846,-0.44509283146565853,1.8930690444988578,-0.3445561489978933,1.2534217126919878,-0.5267138602146754,-0.5822898481714606,-0.18917537118608937
-1.0232522634997605,1.037793260706532,-0.931747521701255,-1.0325038809435902,-0.86309443145956,-0.6608714866372504,-0.6339677481020092,-0.6287211161465911,-0.5820848678546918,-0.8094357654879146,-0.691097834969191,-0.3988109124463727,-0.9094192062873879,-1.168159676675902,1.5079243748656288,-0.2837839553839035,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,2.3527609039100725,-0.9306403635138218,-1.0509123466151071,-0.9477579266635018,0.06351885318239892,-0.43865009985935294,-0.24516543724907847,-0.4849282177610089,0.1754937074239884,-0.046780692166283534,-0.12970063385265787,-0.3151105017662626,-0.1574326135841274,-1.0039564941868846,-0.44509283146565853,1.8930690444988578,-0.3445561489978933,-0.7978160820688903,-0.5267138602146754,1.7173577783302532,-0.18917537118608937
-2.1945341141265375,1.037793260706532,0.8992131756476708,0.659654310306682,-0.8216181229085415,-0.6608714866372504,-0.7133391355080166,-0.6653568831031614,-0.630241343916336,-0.5954337550285265,-0.691097834969191,-1.1237915392892182,-0.9094192062873879,-1.7851282650349678,6.022985857904108,3.5238073930120466,-0.2878252929326001,-0.27764483793873146,-0.2639957761013733,-0.1140175425099138,-0.09729782098848937,-0.4250325642261786,-0.9256675710070463,-1.6072252120517017,-0.36037123712297237,1.404031317219276,1.621120296621687,-0.3719977984339278,-0.07418194588120532,-1.2082779809375173,1.4113374975079647,-0.9856403217532594,-0.3151105017662626,-0.1574326135841274,-1.0039564941868846,-0.44509283146565853,1.8930690444988578,-0.3445561489978933,-0.7978160820688903,-0.5267138602146754,1.7173577783302532,-0.18917537118608937
